comlog_id,dates,dpoh_name_raw,gpt_superclean_title,count,CleanName_version1,CleanTitle_version1,CleanName_version2,CleanTitle_version2
514342,2021-09-27,Qamer Hameed,Senior Policy Advisor,1,Qamer Hameed,Senior Policy Advisor,Qamer Hameed,Senior Policy Advisor
514353,2021-09-27,Qamer Hameed,Senior Policy Advisor,1,Qamer Hameed,Senior Policy Advisor,Qamer Hameed,Senior Policy Advisor
514403,2021-09-27,Qamer Hameed,Senior Policy Advisor,1,Qamer Hameed,Senior Policy Advisor,Qamer Hameed,Senior Policy Advisor
524854,2022-03-10,Qamer Hameed,Senior Policy Advisor,1,Qamer Hameed,Senior Policy Advisor,Qamer Hameed,Senior Policy Advisor
529049,2022-03-16,Qamer Hameed,Senior Policy Advisor,1,Qamer Hameed,Senior Policy Advisor,Qamer Hameed,Senior Policy Advisor
531017,2022-04-27,Qamer Hameed,Senior Policy Advisor,1,Qamer Hameed,Senior Policy Advisor,Qamer Hameed,Senior Policy Advisor
567233,2023-05-11,Qamer Hameed,Senior Advisor,1,Qamer Hameed,Senior Advisor,Qamer Hameed,Senior Policy Advisor
602491,2024-04-30,Qasir  Dar,"Director, Stakeholder Relations",1,Qasir Dar,"Director, Stakeholder Relations",Qasir Dar,"Director, Stakeholder Relations"
608200,2024-05-23,Qasir Dar,"Chair, Liberal Party of Canada",1,Qasir Dar,"Chair, Liberal Party of Canada",Qasir Dar,"Director, Stakeholder Relations"
609665,2024-06-06,Qasir Dar,"Director, Stakeholder Relations",1,Qasir Dar,"Director, Stakeholder Relations",Qasir Dar,"Director, Stakeholder Relations"
611621,2024-07-22,Qasir Dar,"Director, Stakeholder Relations",1,Qasir Dar,"Director, Stakeholder Relations",Qasir Dar,"Director, Stakeholder Relations"
603339,2024-04-15,Qasir  Dar Hanif,"Director, Stakeholder Relations",1,Qasir Dar Hanif,"Director, Stakeholder Relations",Qasir Dar Hanif,"Director, Stakeholder Relations"
601130,2024-04-15,Qasir Dar Hanif,"Director, Stakeholder Relations",1,Qasir Dar Hanif,"Director, Stakeholder Relations",Qasir Dar Hanif,"Director, Stakeholder Relations"
608207,2024-05-23,Qasir  Hanif,Director of Outreach,1,Qasir Hanif,Director of Outreach,Qasir Hanif,"Director, Stakeholder Relations"
594057,2024-02-13,Qasir Hanif,"Director, Stakeholder Relations",1,Qasir Hanif,"Director, Stakeholder Relations",Qasir Hanif,"Director, Stakeholder Relations"
594314,2024-02-13,Qasir Hanif,"Director, Stakeholder Relations",1,Qasir Hanif,"Director, Stakeholder Relations",Qasir Hanif,"Director, Stakeholder Relations"
596064,2024-02-13,Qasir Hanif,"Director, Stakeholder Relations",1,Qasir Hanif,"Director, Stakeholder Relations",Qasir Hanif,"Director, Stakeholder Relations"
600485,2024-03-07,Qasir Hanif,"Director, Stakeholders",1,Qasir Hanif,"Director, Stakeholders",Qasir Hanif,"Director, Stakeholder Relations"
600050,2024-03-19,Qasir Hanif,"Director, Stakeholder Relations",1,Qasir Hanif,"Director, Stakeholder Relations",Qasir Hanif,"Director, Stakeholder Relations"
604793,2024-04-15,Qasir Hanif,"Director, Stakeholder Relations",1,Qasir Hanif,"Director, Stakeholder Relations",Qasir Hanif,"Director, Stakeholder Relations"
601924,2024-04-25,Qasir Hanif,"Director, Stakeholder Relations",1,Qasir Hanif,"Director, Stakeholder Relations",Qasir Hanif,"Director, Stakeholder Relations"
601767,2024-04-30,Qasir Hanif,"Director, Stakeholder Relations",1,Qasir Hanif,"Director, Stakeholder Relations",Qasir Hanif,"Director, Stakeholder Relations"
603654,2024-04-30,Qasir Hanif,"Director, Stakeholder Relations",1,Qasir Hanif,"Director, Stakeholder Relations",Qasir Hanif,"Director, Stakeholder Relations"
607945,2024-05-28,Qasir Hanif,"Director, Stakeholder Relations",1,Qasir Hanif,"Director, Stakeholder Relations",Qasir Hanif,"Director, Stakeholder Relations"
614497,2024-08-15,Qasir Hanif,"Director, Stakeholder Relations",1,Qasir Hanif,"Director, Stakeholder Relations",Qasir Hanif,"Director, Stakeholder Relations"
614196,2024-08-30,Qasir Hanif,"Director, Stakeholder Relations",1,Qasir Hanif,"Director, Stakeholder Relations",Qasir Hanif,"Director, Stakeholder Relations"
618257,2024-09-23,Qasir Hanif,Policy Advisor,1,Qasir Hanif,Policy Advisor,Qasir Hanif,"Director, Stakeholder Relations"
616319,2024-09-24,Qasir Hanif,"Director, Stakeholder Relations",1,Qasir Hanif,"Director, Stakeholder Relations",Qasir Hanif,"Director, Stakeholder Relations"
619024,2024-10-21,Qasir Hanif,"Director, Stakeholder Relations",1,Qasir Hanif,"Director, Stakeholder Relations",Qasir Hanif,"Director, Stakeholder Relations"
636807,2025-06-05,Qasir Hanif,"Director, Stakeholder Engagement",1,Qasir Hanif,"Director, Stakeholder Engagement",Qasir Hanif,"Director, Stakeholder Relations"
604630,2024-04-15,Qasir Hanif Dar,"Director, Stakeholder Relations",1,Qasir Hanif Dar,"Director, Stakeholder Relations",Qasir Hanif Dar,"Director, Stakeholder Relations"
604506,2024-04-30,Qasir Hanif Dar,"Director, Stakeholder Relations",1,Qasir Hanif Dar,"Director, Stakeholder Relations",Qasir Hanif Dar,"Director, Stakeholder Relations"
541449,2022-08-19,Qiushi Wang,"Investment Analyst, Strategic Innovation Fund",1,Qiushi Wang,"Investment Analyst, Strategic Innovation Fund",Qiushi Wang,"Investment Analyst, Strategic Innovation Fund"
541450,2022-08-19,Qiushi Wang,"Investment Analyst, Strategic Innovation Fund",1,Qiushi Wang,"Investment Analyst, Strategic Innovation Fund",Qiushi Wang,"Investment Analyst, Strategic Innovation Fund"
543220,2022-09-09,Qiushi Wang,"Investment Analyst, Strategic Innovation Fund",1,Qiushi Wang,"Investment Analyst, Strategic Innovation Fund",Qiushi Wang,"Investment Analyst, Strategic Innovation Fund"
543223,2022-09-16,Qiushi Wang,"Investment Analyst, Strategic Innovation Fund",1,Qiushi Wang,"Investment Analyst, Strategic Innovation Fund",Qiushi Wang,"Investment Analyst, Strategic Innovation Fund"
576687,2023-08-18,Qiushi Wang,"Investment Analyst, Strategic Innovation Fund",1,Qiushi Wang,"Investment Analyst, Strategic Innovation Fund",Qiushi Wang,"Investment Analyst, Strategic Innovation Fund"
382523,2016-06-01,Qi Wang,Director,1,Qi Wang,Director,Qi Wang,Director
382992,2016-06-01,Qi Wang,Director,1,Qi Wang,Director,Qi Wang,Director
385164,2016-09-14,Qi Wang,Director,1,Qi Wang,Director,Qi Wang,Director
605985,2024-05-29,Quasir Hanif,"Director, Stakeholder Relations",1,Quasir Hanif,"Director, Stakeholder Relations",Quasir Hanif,"Director, Stakeholder Relations"
607096,2024-05-29,Quasir Hanif,"Director, Stakeholder Relations to the Minister of Foreign Affairs",1,Quasir Hanif,"Director, Stakeholder Relations to the Minister of Foreign Affairs",Quasir Hanif,"Director, Stakeholder Relations"
606074,2024-05-29,Quasir Hanif ,"Director, Stakeholder Relations",1,Quasir Hanif,"Director, Stakeholder Relations",Quasir Hanif,"Director, Stakeholder Relations"
319537,2014-02-03,Quilliam Sylvain,Senior Commerce Officer,1,Quilliam Sylvain,Senior Commerce Officer,Quilliam Sylvain,Senior Commerce Officer
452492,2019-05-03,Quinlan Mark,Vice President,1,Quinlan Mark,Vice President,Quinlan Mark,Vice President
452499,2019-05-03,Quinlan Mark,Vice President,1,Quinlan Mark,Vice President,Quinlan Mark,Vice President
612839,2024-08-07,Quinn Deery,Acting Chief of Staff,1,Quinn Deery,Acting Chief of Staff,Quinn Deery,Acting Chief of Staff
528352,2022-03-14,Quinn  Ferris,"Regional Advisor, West and North",1,Quinn Ferris,"Regional Advisor, West and North",Quinn Ferris,Regional Advisor
530311,2022-04-28,Quinn  Ferris,"Special Assistant, West and North",1,Quinn Ferris,"Special Assistant, West and North",Quinn Ferris,Regional Advisor
574755,2023-07-27,Quinn  Ferris,Regional Advisor,1,Quinn Ferris,Regional Advisor,Quinn Ferris,Regional Advisor
464964,2020-01-30,Quinn Ferris,Constituency Assistant,1,Quinn Ferris,Constituency Assistant,Quinn Ferris,Regional Advisor
466244,2020-02-25,Quinn Ferris,Communications and Outreach Officer,1,Quinn Ferris,Communications and Outreach Officer,Quinn Ferris,Regional Advisor
466638,2020-02-25,Quinn Ferris,Constituency Assistant,1,Quinn Ferris,Constituency Assistant,Quinn Ferris,Regional Advisor
470002,2020-03-10,Quinn Ferris,Constituency Assistant,1,Quinn Ferris,Constituency Assistant,Quinn Ferris,Regional Advisor
470026,2020-03-10,Quinn Ferris,Constituency Assistant,1,Quinn Ferris,Constituency Assistant,Quinn Ferris,Regional Advisor
525148,2022-02-15,Quinn Ferris,Executive Assistant,1,Quinn Ferris,Executive Assistant,Quinn Ferris,Regional Advisor
525157,2022-02-15,Quinn Ferris,Executive Assistant,1,Quinn Ferris,Executive Assistant,Quinn Ferris,Regional Advisor
525165,2022-02-15,Quinn Ferris,Executive Assistant,1,Quinn Ferris,Executive Assistant,Quinn Ferris,Regional Advisor
528363,2022-03-22,Quinn Ferris,"Regional Advisor, West and North",1,Quinn Ferris,"Regional Advisor, West and North",Quinn Ferris,Regional Advisor
531804,2022-04-28,Quinn Ferris,"Regional Advisor, West and North",1,Quinn Ferris,"Regional Advisor, West and North",Quinn Ferris,Regional Advisor
530964,2022-04-29,Quinn Ferris,Policy Advisor,1,Quinn Ferris,Policy Advisor,Quinn Ferris,Regional Advisor
530989,2022-05-10,Quinn Ferris,"Special Assistant, West and North",1,Quinn Ferris,"Special Assistant, West and North",Quinn Ferris,Regional Advisor
534385,2022-05-12,Quinn Ferris,Policy Advisor,1,Quinn Ferris,Policy Advisor,Quinn Ferris,Regional Advisor
535251,2022-05-30,Quinn Ferris,Regional Advisor,1,Quinn Ferris,Regional Advisor,Quinn Ferris,Regional Advisor
535387,2022-05-30,Quinn Ferris,"Regional Advisor, West and North",1,Quinn Ferris,"Regional Advisor, West and North",Quinn Ferris,Regional Advisor
533980,2022-05-31,Quinn Ferris,Policy Advisor,1,Quinn Ferris,Policy Advisor,Quinn Ferris,Regional Advisor
537731,2022-06-06,Quinn Ferris,Regional Advisor,1,Quinn Ferris,Regional Advisor,Quinn Ferris,Regional Advisor
538201,2022-06-14,Quinn Ferris,Regional Advisor,1,Quinn Ferris,Regional Advisor,Quinn Ferris,Regional Advisor
538320,2022-06-14,Quinn Ferris,Regional Advisor,1,Quinn Ferris,Regional Advisor,Quinn Ferris,Regional Advisor
537941,2022-06-14,Quinn Ferris,"Regional Advisor, West and North",1,Quinn Ferris,"Regional Advisor, West and North",Quinn Ferris,Regional Advisor
537801,2022-06-22,Quinn Ferris,Policy Advisor,1,Quinn Ferris,Policy Advisor,Quinn Ferris,Regional Advisor
538473,2022-06-22,Quinn Ferris,Regional Advisor,1,Quinn Ferris,Regional Advisor,Quinn Ferris,Regional Advisor
539262,2022-07-19,Quinn Ferris,"Regional Advisor, West and North",1,Quinn Ferris,"Regional Advisor, West and North",Quinn Ferris,Regional Advisor
541626,2022-08-16,Quinn Ferris,Advisor,1,Quinn Ferris,Advisor,Quinn Ferris,Regional Advisor
540285,2022-08-16,Quinn Ferris,"Regional Advisor, West and North",1,Quinn Ferris,"Regional Advisor, West and North",Quinn Ferris,Regional Advisor
541466,2022-08-16,Quinn Ferris,"Regional Advisor, West and North",1,Quinn Ferris,"Regional Advisor, West and North",Quinn Ferris,Regional Advisor
540874,2022-08-24,Quinn Ferris,"Regional Advisor, West and North",1,Quinn Ferris,"Regional Advisor, West and North",Quinn Ferris,Regional Advisor
542638,2022-09-13,Quinn Ferris,"Regional Advisor, West and North",1,Quinn Ferris,"Regional Advisor, West and North",Quinn Ferris,Regional Advisor
562889,2023-03-17,Quinn Ferris,Regional Advisor,1,Quinn Ferris,Regional Advisor,Quinn Ferris,Regional Advisor
560786,2023-03-30,Quinn Ferris,"Regional Advisor, Manitoba",1,Quinn Ferris,"Regional Advisor, Manitoba",Quinn Ferris,Regional Advisor
563380,2023-04-20,Quinn Ferris,Regional Advisor,1,Quinn Ferris,Regional Advisor,Quinn Ferris,Regional Advisor
563510,2023-04-20,Quinn Ferris,Senior Advisor,1,Quinn Ferris,Senior Advisor,Quinn Ferris,Regional Advisor
571229,2023-06-15,Quinn Ferris,Regional Advisor,1,Quinn Ferris,Regional Advisor,Quinn Ferris,Regional Advisor
570790,2023-06-28,Quinn Ferris,"Regional Advisor, Manitoba",1,Quinn Ferris,"Regional Advisor, Manitoba",Quinn Ferris,Regional Advisor
574570,2023-07-21,Quinn Ferris,Regional Advisor,1,Quinn Ferris,Regional Advisor,Quinn Ferris,Regional Advisor
575696,2023-08-23,Quinn Ferris,Regional Advisor,1,Quinn Ferris,Regional Advisor,Quinn Ferris,Regional Advisor
575698,2023-08-24,Quinn Ferris,Regional Advisor,1,Quinn Ferris,Regional Advisor,Quinn Ferris,Regional Advisor
578552,2023-09-15,Quinn Ferris,Regional Advisor,1,Quinn Ferris,Regional Advisor,Quinn Ferris,Regional Advisor
582083,2023-10-04,Quinn Ferris,Regional Advisor,1,Quinn Ferris,Regional Advisor,Quinn Ferris,Regional Advisor
582072,2023-10-18,Quinn Ferris,Regional Advisor,1,Quinn Ferris,Regional Advisor,Quinn Ferris,Regional Advisor
582857,2023-10-26,Quinn Ferris,Regional Advisor,1,Quinn Ferris,Regional Advisor,Quinn Ferris,Regional Advisor
588045,2023-11-09,Quinn Ferris,Regional Advisor,1,Quinn Ferris,Regional Advisor,Quinn Ferris,Regional Advisor
587241,2023-11-10,Quinn Ferris,Regional Advisor,1,Quinn Ferris,Regional Advisor,Quinn Ferris,Regional Advisor
587242,2023-11-15,Quinn Ferris,Regional Advisor,1,Quinn Ferris,Regional Advisor,Quinn Ferris,Regional Advisor
594557,2024-02-28,Quinn Ferris,Regional Advisor,1,Quinn Ferris,Regional Advisor,Quinn Ferris,Regional Advisor
594582,2024-02-28,Quinn Ferris,Regional Advisor,1,Quinn Ferris,Regional Advisor,Quinn Ferris,Regional Advisor
595151,2024-02-28,Quinn Ferris,Regional Advisor,1,Quinn Ferris,Regional Advisor,Quinn Ferris,Regional Advisor
595154,2024-02-28,Quinn Ferris,Regional Advisor,1,Quinn Ferris,Regional Advisor,Quinn Ferris,Regional Advisor
595159,2024-02-28,Quinn Ferris,Regional Advisor,1,Quinn Ferris,Regional Advisor,Quinn Ferris,Regional Advisor
595161,2024-02-28,Quinn Ferris,Regional Advisor,1,Quinn Ferris,Regional Advisor,Quinn Ferris,Regional Advisor
595162,2024-02-28,Quinn Ferris,Regional Advisor,1,Quinn Ferris,Regional Advisor,Quinn Ferris,Regional Advisor
595163,2024-02-28,Quinn Ferris,Regional Advisor,1,Quinn Ferris,Regional Advisor,Quinn Ferris,Regional Advisor
595186,2024-02-28,Quinn Ferris,Regional Advisor,1,Quinn Ferris,Regional Advisor,Quinn Ferris,Regional Advisor
595191,2024-02-28,Quinn Ferris,Regional Advisor,1,Quinn Ferris,Regional Advisor,Quinn Ferris,Regional Advisor
595193,2024-02-28,Quinn Ferris,Regional Advisor,1,Quinn Ferris,Regional Advisor,Quinn Ferris,Regional Advisor
595195,2024-02-28,Quinn Ferris,Regional Advisor,1,Quinn Ferris,Regional Advisor,Quinn Ferris,Regional Advisor
595776,2024-02-28,Quinn Ferris,"Regional Advisor, Manitoba",1,Quinn Ferris,"Regional Advisor, Manitoba",Quinn Ferris,Regional Advisor
595777,2024-02-28,Quinn Ferris,"Regional Advisor, Manitoba",1,Quinn Ferris,"Regional Advisor, Manitoba",Quinn Ferris,Regional Advisor
596126,2024-02-28,Quinn Ferris,"Regional Advisor, Manitoba",1,Quinn Ferris,"Regional Advisor, Manitoba",Quinn Ferris,Regional Advisor
596130,2024-02-28,Quinn Ferris,"Regional Advisor, Manitoba",1,Quinn Ferris,"Regional Advisor, Manitoba",Quinn Ferris,Regional Advisor
596137,2024-02-28,Quinn Ferris,"Regional Advisor, Manitoba",1,Quinn Ferris,"Regional Advisor, Manitoba",Quinn Ferris,Regional Advisor
596176,2024-02-28,Quinn Ferris,"Regional Advisor, Manitoba",1,Quinn Ferris,"Regional Advisor, Manitoba",Quinn Ferris,Regional Advisor
596179,2024-02-28,Quinn Ferris,"Regional Advisor, Manitoba",1,Quinn Ferris,"Regional Advisor, Manitoba",Quinn Ferris,Regional Advisor
596181,2024-02-28,Quinn Ferris,"Regional Advisor, Manitoba",1,Quinn Ferris,"Regional Advisor, Manitoba",Quinn Ferris,Regional Advisor
596184,2024-02-28,Quinn Ferris,"Regional Advisor, Manitoba",1,Quinn Ferris,"Regional Advisor, Manitoba",Quinn Ferris,Regional Advisor
596187,2024-02-28,Quinn Ferris,"Regional Advisor, Manitoba",1,Quinn Ferris,"Regional Advisor, Manitoba",Quinn Ferris,Regional Advisor
596191,2024-02-28,Quinn Ferris,"Regional Advisor, Manitoba",1,Quinn Ferris,"Regional Advisor, Manitoba",Quinn Ferris,Regional Advisor
602977,2024-04-09,Quinn Ferris,Regional Advisor,1,Quinn Ferris,Regional Advisor,Quinn Ferris,Regional Advisor
605968,2024-06-04,Quinn Ferris,Regional Advisor,1,Quinn Ferris,Regional Advisor,Quinn Ferris,Regional Advisor
610470,2024-06-24,Quinn Ferris,Regional Advisor,1,Quinn Ferris,Regional Advisor,Quinn Ferris,Regional Advisor
611313,2024-06-28,Quinn Ferris,Regional Advisor,1,Quinn Ferris,Regional Advisor,Quinn Ferris,Regional Advisor
620128,2024-10-15,Quinn Ferris,Regional Advisor,1,Quinn Ferris,Regional Advisor,Quinn Ferris,Regional Advisor
628150,2024-12-17,Quinn Ferris,Regional Advisor,1,Quinn Ferris,Regional Advisor,Quinn Ferris,Regional Advisor
633918,2025-03-19,Quinn Ferris,Director of Operations,1,Quinn Ferris,Director of Operations,Quinn Ferris,Regional Advisor
532535,2022-05-11,Quinn Jim,Senator,1,Quinn Jim,Senator,Quinn Jim,Senator
598349,2024-03-18,Quinn Rinke,Parliamentary Secretary,1,Quinn Rinke,Parliamentary Secretary,Quinn Rinke,Parliamentary Secretary
625455,2024-12-09,Quinn Rinke,Parliamentary Secretary,1,Quinn Rinke,Parliamentary Secretary,Quinn Rinke,Parliamentary Secretary
625470,2024-12-09,Quinn Rinke,Parliamentary Secretary,1,Quinn Rinke,Parliamentary Secretary,Quinn Rinke,Parliamentary Secretary
595098,2024-02-01,Quinten  Beelik,Legislative Assistant,1,Quinten Beelik,Legislative Assistant,Quinten Beelik,Legislative Assistant
594975,2024-02-01,Quinten Beelik,Legislative Assistant,1,Quinten Beelik,Legislative Assistant,Quinten Beelik,Legislative Assistant
627434,2024-11-21,Quinten Beelik,Parliamentary Affairs Advisor,1,Quinten Beelik,Parliamentary Affairs Advisor,Quinten Beelik,Legislative Assistant
559985,2023-02-10,Quinton Graham-Bennett,Social Media Manager,1,Quinton Graham-bennett,Social Media Manager,Quinton Graham-bennett,Ministerial Assistant
620538,2024-10-29,Quinton Graham-Bennett,Ministerial Assistant,1,Quinton Graham-bennett,Ministerial Assistant,Quinton Graham-bennett,Ministerial Assistant
630956,2025-02-11,Quniton Graham-Bennett,Office Manager,1,Quniton Graham-bennett,Office Manager,Quniton Graham-bennett,Office Manager
558710,2023-02-13,Qusai Yusuf,Operations Assistant and Executive Assistant,1,Qusai Yusuf,Operations Assistant and Executive Assistant,Qusai Yusuf,Operations Assistant and Executive Assistant
